DepMap_ID,disease,lineage_lung_adenocarcinoma,lineage_lung_squamous_cell_carcinoma,lineage_colorectal,lineage_skin,lineage_pancreas,lineage_ovary,lineage_breast,exp_AKT1,exp_AKT2,exp_AREG,exp_BRAF,exp_CBL,exp_CBLB,exp_CDH1,exp_CDH2,exp_COL1A1,exp_DEPTOR,exp_DUSP4,exp_DUSP6,exp_EGF,exp_EGFR,exp_EIF4EBP1,exp_ELK1,exp_EPS15,exp_ERBB2,exp_ERBB3,exp_ERBB4,exp_EREG,exp_ETS1,exp_FN1,exp_FOS,exp_FOXO3,exp_GAB1,exp_GRB2,exp_GSK3B,exp_HRAS,exp_IFNGR1,exp_IFNGR2,exp_IL6ST,exp_IRS1,exp_IRS2,exp_ITGA5,exp_JAK1,exp_JAK2,exp_JAK3,exp_JUN,exp_KRAS,exp_LIMK1,exp_MAP2K1,exp_MAP2K2,exp_MAP3K1,exp_MAPK1,exp_MAPK14,exp_MAPK3,exp_MAPK8,exp_MEF2A,exp_MMP2,exp_MMP9,exp_MTOR,exp_NRAS,exp_PDPK1,exp_PIK3CA,exp_PIK3CB,exp_PIK3CD,exp_PIK3R1,exp_PIK3R3,exp_PTEN,exp_RAF1,exp_RHBDF1,exp_RPS6KB1,exp_RPTOR,exp_SHC1,exp_SMAD2,exp_SMAD3,exp_SMAD4,exp_SNAI1,exp_SNAI2,exp_SOCS1,exp_SOCS3,exp_SOS1,exp_SOS2,exp_SPRY1,exp_SPRY2,exp_SPRY4,exp_STAT1,exp_STAT3,exp_STAT5A,exp_STAT5B,exp_TGFB1,exp_TGFBR1,exp_TGFBR2,exp_TSC1,exp_TSC2,exp_TWIST1,exp_VIM,exp_ZEB1,exp_ZEB2,exp_SRC,prot_ARAF,prot_BRAF,prot_CDH1,prot_CDH2,prot_ERBB2,prot_ERBB3,prot_FN1,prot_GSK3B,prot_IRS1,prot_ITGA2,prot_JAK2,prot_MAPK1,prot_MAPK9,prot_MTOR,prot_NRAS,prot_PIK3CA,prot_PIK3R1,prot_PRKCA,prot_PTEN,prot_RPTOR,prot_SHC1,prot_SMAD3,prot_SMAD4,prot_SNAI1,prot_SOCS3,prot_STAT1,prot_STAT3,prot_STAT5A,prot_SYK,drug_Gefitinib,drug_Erlotinib,drug_Afatinib,drug_Trametinib,drug_Vemurafenib,drug_Dabrafenib,drug_Alpelisib,drug_Everolimus,drug_Buparlisib,drug_Ruxolitinib,drug_Napabucasin,drug_Baricitinib,drug_Kx2391,drug_Neratinib,drug_Repsox,prot_MYC,mut_BRAF,mut_KRAS,mut_EGFR,mut_PIK3CA,mut_PTEN,mut_NRAS,mut_ERBB2,mut_MAP2K1,mut_SMAD4,mut_TGFBR2,mut_JAK1,mut_JAK2,mut_STAT3,mut_TSC1,mut_TSC2
ACH-000888,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.879907579,2.89274818,1.954494021,2.065920617,2.128676452,2.104320181,2.275900687,0.271631187,1.812259298,1.774489553,2.21752135,1.563726542,2.119759122,2.520176737,2.838937546,2.341822748,2.421084626,2.397661162,1.765644727,0.009613473,1.880126613,2.55382687,3.444568637,2.977537559,1.895689824,1.905818953,2.67585097,2.724280619,2.531938554,2.468205558,2.479914205,2.968760151,2.073142933,1.388837366,2.946832786,2.665030097,1.652112976,1.016096073,2.832684856,2.374699732,2.637865711,2.69542324,3.004028113,1.928263913,2.794993282,2.395393906,2.585560255,2.381127677,2.281683828,1.245414927,0.232616188,2.399846891,2.582738981,2.131333468,2.112086108,2.376337756,1.583254403,2.039991092,2.31405659,2.589216277,2.89071097,2.133859975,2.448488975,2.060922118,2.674125044,2.617505469,2.710835882,2.507551041,1.614837528,1.858772931,0.895179113,2.454718357,2.25432308,2.217164904,1.610951578,1.582098826,0.52177796,2.912156804,2.904021267,1.558855047,2.309844162,2.283345337,2.19709525,2.853632417,2.304205477,2.561596718,1.631523101,3.254578617,1.96809797,0.199236604,5.759997338,0.075623,0.146273,0.047018,-0.494902,-0.901855,-0.302425,1.968312,0.586742,0.377794,0.135248,-0.000629,0.004884,-0.038251,0.04594,0.046633,0.250171,0.565554,1.090461,-0.125057,-0.324752,-0.154483,0.216279,-0.069294,-0.292242,-0.587033,-0.017996,0.14799,-0.041663,1.715925,0.924936164,0.750728659,0.977554168,0.813110438,0.987301261,0.951288172,0.954107094,0.354798778,0.728604527,0.88438908,0.74784932,0.944296556,0.737686448,0.903669866,0.923002737,-0.311688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ACH-000892,Lung Adenocarcinoma,1,0,0,0,0,0,0,3.059710017,2.951081671,1.072347961,1.667716913,2.142250778,2.004474016,0.811599203,2.773504438,2.014792841,1.651508304,1.954392313,2.183959888,0.81836993,2.86042834,2.335495182,2.34803227,2.404417158,2.965940339,0.826484106,0.023461254,0.814207643,2.57372631,3.42188889,3.33352701,2.105268959,2.34917425,2.872113427,2.892328249,2.672620652,2.873907928,2.551930899,2.603236344,2.202251522,2.202902748,2.195795949,2.712007552,1.625593029,0.015303226,2.790608106,2.277090501,2.330003352,2.748150051,2.867445009,1.271289877,2.909414192,2.554199476,2.6885948,2.538574136,2.173180029,0.288985225,0.216281646,2.269657882,2.528449442,2.634214305,2.155716614,2.409617115,0.420624217,2.38642772,2.485011742,2.594830765,2.875575822,2.346298326,2.479603325,2.425582206,3.173881948,3.062542183,2.754931785,2.703912463,0.180972357,2.060223809,0.290842623,1.782554906,2.490655922,2.442016597,2.044630491,2.14119594,1.396816383,2.786449261,3.032409208,1.752924026,2.487213535,2.549429049,2.398987501,2.92228723,2.305650315,2.632186489,0,3.32477969,2.01351184,1.971045748,3.998998783,0.055756,-1.095986,-0.52802,-0.004473,0.893882,-0.403244,0.97625,0.599743,0.259587,0.610437,-0.123864,0.328638,0.593964,-0.485698,0.014453,-0.044938,-0.367971,0.823001,-0.453006,0.157756,0.323708,-0.020156,-0.185243,-0.391231,-0.636644,0.063563,0.51138,-0.457202,-1.945595,0.941583879,0.946155537,0.945587712,0.802647224,1,1,0.789636182,0.998413166,0.786514957,1,0.607832635,0.923895014,0.729386006,0.846421121,1,-0.753952,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ACH-000893,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.875009688,2.776483357,1.438884504,2.289104162,2.325678705,2.16667175,2.691738757,3.106344373,2.443222683,1.83840222,0.763261718,2.682755867,2.182685198,2.74281325,2.860546666,2.663481518,2.438442768,2.578626646,2.259972385,0.184632475,2.496394911,2.391474222,3.298680084,2.559065982,1.944998358,1.870465541,2.648580265,2.667859805,2.763600516,2.983553134,2.562105103,2.836095857,1.754332162,1.678603362,2.579758705,2.684773124,1.452626727,0.677519345,2.39080285,2.409969603,2.630297129,2.965340284,2.801441002,2.078560832,2.927115362,2.539783382,2.463830847,2.388474281,2.279294373,1.997990765,0.152473427,2.585460718,2.653185255,2.622674233,2.297893826,2.327000392,1.256356671,2.108309062,1.853936247,2.651444089,2.878107856,2.683843298,2.456209692,2.155768543,3.196581014,2.612592028,2.662610414,2.476575973,1.73314344,1.882992383,1.225462876,2.232205943,2.443559597,1.975391868,2.074906111,2.402178817,1.149972897,3.044553981,2.919955018,1.928124694,2.455524258,2.551038678,2.469084519,2.693844064,2.408640254,2.906393448,2.128540003,3.466786025,2.210309963,2.256742761,5.029960788,0.207821,0.174837,0.992919,0.402513,-0.352452,-0.06814,0.857114,0.297612,-0.319498,-0.181951,-0.141239,0.204702,0.494643,0.032614,0.012487,0.231186,0.174576,0.429844,-0.417531,-0.235571,0.702166,-0.243828,-0.073846,-0.23861,-0.315878,-0.150434,0.028324,-0.093839,-0.573146,0.96492115,0.937521309,0.970506837,0.979163509,1,1,0.952885221,0.902630915,0.832112761,0.993133172,0.735048887,0.917045305,0.625838001,0.8506865,0.969084924,-0.717587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACH-000895,Colorectal,0,0,1,0,0,0,0,2.877868914,2.879418259,2.966956534,2.023443779,1.978693489,2.126391325,3.143885571,0.161430603,1.383859475,2.394538621,1.617655926,2.891515271,1.857699502,2.165145828,3.038012987,2.279131297,2.427783199,2.864821387,3.047012504,0.006704683,2.787119095,0.863228084,1.907598587,3.203341399,2.305373906,2.146535204,2.725912797,2.741918978,2.422695676,2.854686391,2.542374499,2.222676487,1.850667279,2.338098638,0.409064102,2.734776656,1.679316813,0.333493111,2.665570674,2.354254795,2.253061751,2.803967197,2.76072604,1.7720153,2.792016829,2.491021571,2.833148985,2.742315347,2.259255284,0.370661399,0,2.439848808,2.549773069,2.45967207,1.986752092,2.394675129,0.290363012,2.359597767,1.923114066,2.750996889,2.7359869,2.38178138,2.456574617,2.075767537,2.706302777,2.822940365,2.472790653,2.712800368,1.455932547,0.165674646,0.261457417,0.69539902,2.34240181,2.087995912,2.303495797,2.565962243,2.177295151,2.550185346,2.615606724,1.702787068,2.383161953,0.786908256,2.281751508,2.535533061,2.32602826,2.640510829,0.104540595,1.555877687,1.02533636,0.081476438,5.537358197,0.022798,-0.235077,3.190571,-0.450746,0.644906,1.325347,-1.354372,0.167703,0.063722,0.484011,0.08834,0.035279,-0.01534,0.291382,0.113645,0.017195,0.086354,-0.041639,0.583693,0.220948,0.280792,-0.019325,0.214505,0.043708,-0.784957,0.534869,-0.251251,-0.036238,3.005315,1,1,0.970890252,0.485577717,0.741717171,0.546237943,0.866752697,1,0.740680931,1,0.776146946,1,0.555913894,0.92091449,1,0.415465,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ACH-000899,Skin,0,0,0,1,0,0,0,2.953657365,2.843668309,1.086116061,2.081013595,1.834540908,2.038449982,0.90421441,2.78109154,1.97359323,1.895272207,2.996016973,2.857854768,2.13080282,1.051675464,3.08066276,2.635181917,2.51106057,2.465643143,3.145924883,0.015928533,0.815669957,2.480661169,3.599720581,2.694847068,2.12657203,2.342906716,2.640889765,2.762186567,2.688139198,2.620675773,3.0467389,2.838843222,1.879453364,2.590011619,2.717868772,2.545650849,1.080475854,0.199642238,2.396257128,2.369307985,2.632031142,2.809221993,2.941024508,2.279498846,3.020402646,2.577796004,2.7787381,2.396717629,2.604402304,2.639065486,0,2.394319256,2.715193177,2.639640282,2.20872722,2.502842636,2.20756653,2.401817315,2.286185088,2.735975794,2.74757048,2.890039378,2.363902168,2.073341993,3.251532737,2.904541871,2.889621833,2.843015276,1.833965212,2.844838459,0.35687349,1.899281896,2.266745989,2.210077021,2.373343282,3.039806698,2.880694699,2.786459875,2.792879825,0.465967672,2.408660019,1.311525011,2.633522469,2.583290249,2.26424293,2.89667516,2.578940273,3.533611996,2.119587674,2.557572953,5.454083747,0.322992,-0.011166,-0.900134,0.216611,-0.663958,1.218928,1.143433,-0.03171,-0.15401,-0.194557,-0.011195,-0.006077,-0.349372,0.465255,0.087436,0.404806,1.019946,-0.586613,0.70563,0.061694,-0.074852,-0.160406,0.073008,0.116297,0.304976,-0.562326,0.608421,-0.139972,-1.542751,0.960243278,0.969338693,1,0.330749928,0.665114511,0.329137334,0.918234583,1,0.883743935,1,0.54759751,0.999999998,0.628838231,1,0.946106014,0.353545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000900,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.68421231,2.667388794,2.061775908,2.193182599,2.196474619,1.454661928,2.433360306,1.676147778,1.905558279,0.536971489,2.277045736,2.753903143,0.012901936,2.252223579,2.820600938,2.343048045,2.135867574,2.031632509,0.98774505,0.098098598,2.581594781,2.785963556,1.675308213,3.059864242,1.829201027,0.881284156,2.755230069,2.501808017,2.584868173,2.674317281,2.821456943,2.835597188,2.05249011,0.965685864,2.515057972,2.766253202,0.824753445,1.244208565,2.671332949,2.657986122,1.971444524,2.495855465,2.911462157,1.743229952,2.63507347,2.481912279,2.322523338,2.647614546,2.122204634,0.648449033,1.150069583,2.557844021,2.939424575,2.441763097,1.822950951,2.309257615,1.642015476,1.438907952,1.754155949,2.624885379,2.81308854,1.869855691,2.494028792,2.072922878,3.186280412,2.831237825,2.805216456,2.516894512,2.040434423,0.649036572,0.833491242,1.936328817,2.095670196,2.08358744,2.256891826,2.426601742,2.481519642,2.920606763,2.862747583,0.326537526,2.188551522,2.430206168,2.609113,2.06699489,2.2196133,2.452260208,2.004079743,3.455282185,2.010525759,1.785681074,3.801189704,-0.349094,-0.237449,2.008128,-0.397514,-0.345688,-0.280764,-0.327024,-0.062959,0.465408,1.429799,-0.230405,-0.164751,-0.701949,0.429569,0.20397,-0.272036,-0.362018,-0.418224,-0.012285,-0.052722,-0.216221,0.089276,0.013649,0.36515,0.172145,-0.922597,0.30547,0.047696,-1.625054,0.878983724,0.976533967,0.855439272,0.809909618,0.974027923,0.933988263,0.94644137,0.726058014,0.807389197,0.937800744,0.494386681,0.947399283,0.510274969,0.839012639,0.846234992,0.923828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000906,Ovary,0,0,0,0,0,1,0,2.840236775,2.681491409,1.659830439,2.185847581,2.131283311,2.08567134,0.402661339,2.504454544,3.271193518,0.715294118,2.182353958,2.897192562,0.60082161,2.659225543,3.096942973,2.417318485,2.343578685,1.365311217,0.597857696,0.348711489,2.536105479,2.75524895,3.449056697,1.707162004,1.922082074,1.368710826,2.698011198,2.689956904,2.61352661,2.529518802,2.595579994,2.497145529,2.320329297,1.197676754,2.735516343,2.692039922,1.539721111,0.035869962,2.94021931,2.299929633,2.575595401,2.755620571,2.839858435,1.347090602,2.744547126,2.473865034,2.737086438,2.700836126,2.152589373,2.736017746,0.022020498,2.28227189,2.650580791,2.15752537,2.090149462,2.224398633,2.393421558,1.539304901,1.08445273,2.497278052,2.712870544,1.96589653,2.30394434,2.203563876,2.982229078,2.645557049,2.923443699,2.539418215,1.150798225,2.353546079,0.636722654,2.364977127,1.919284412,1.863171148,1.35621593,2.938846057,2.287876105,2.574124335,2.243196687,1.475953585,2.283450734,2.463378939,1.98161524,2.771418379,2.240267519,2.491571447,2.234643635,3.686563844,2.311213151,2.353470641,4.667750232,-0.233411,0.151013,-1.376835,0.245303,-2.028841,-0.459597,1.692898,-0.081538,0.629956,0.311334,0.303356,0.325736,-0.300105,0.155223,0.005348,0.257271,0.238704,0.481482,-0.25733,0.190132,-0.087038,0.248767,0.151932,-0.011782,-0.622277,-0.067461,-0.766542,-0.02482,-1.512654,1,0.805712272,,0.609163444,,0.663496773,1,0.892051027,,,0.715885656,0.867541658,,,0.827951774,0.339099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000915,Skin,0,0,0,1,0,0,0,2.96998946,2.77612859,0.10235277,2.054788132,2.171401463,2.261351925,0.193770054,2.006176346,0.375438391,1.682584125,3.046299093,2.918326906,1.32451581,0.127818741,3.072473958,2.440702482,2.599782734,2.181370214,2.904768168,0,0.020268433,2.890536429,2.98741843,2.66614641,2.046580784,2.098118639,2.71206373,2.709370513,2.590112739,2.572177349,2.909678524,2.493461122,1.540590547,2.497739942,2.454225269,2.649425123,1.469568715,0.554710816,1.435918957,2.336874071,2.663379804,2.733802225,2.931123936,1.956057293,3.013923996,2.505280816,2.758373003,2.597544286,2.436306966,2.729858322,0,2.605096907,2.956774663,2.281933882,2.141448643,2.694197181,2.318230814,1.965178211,1.842293663,2.533733629,2.801376277,2.628620519,2.513780761,2.270118379,2.880990051,2.854235473,2.297826587,2.500133326,1.897789162,2.669590104,0.584668519,0.281893064,2.270587368,2.041306685,2.071598169,2.882539209,2.940174199,2.78226464,2.376933675,2.433515245,2.246660095,1.662055272,2.572237475,2.255853333,2.230313776,2.493975201,2.473657804,3.745074475,1.218754783,2.746586795,4.006980158,0.617316,-0.027178,-1.447834,-0.220188,-0.620168,1.382819,-0.295809,0.435869,-0.024486,-0.731662,0.143146,-0.195914,-0.473599,0.268811,0.06283,0.358203,0.835125,-0.282533,0.390865,0.143459,-0.549565,-0.254305,-0.282242,0.108053,-0.333199,2.204246,-0.905438,0.160681,0.98701,0.940237996,0.965777421,0.936518853,0.428305814,1,0.862792146,0.924260246,0.894403178,0.846103399,0.966105129,0.616088316,0.919201785,0.651928604,0.909425469,1,0.56101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ACH-000916,Lung Adenocarcinoma,1,0,0,0,0,0,0,3.010084714,2.804571238,2.827111543,1.913034358,2.31545575,2.398291319,3.250647121,0.159069874,2.684898506,2.345979853,2.679253439,2.654834582,2.669159576,3.151061484,3.023677892,2.417656498,2.469556983,2.897307279,2.998390428,0.895988248,1.312191024,2.427177227,2.281910356,2.87437777,2.016697555,2.40048277,2.768704755,2.721848066,2.543816204,2.426312659,2.997308761,2.20572409,2.356549004,2.608783864,2.431116725,2.797692073,1.389388355,1.56337803,2.034482581,2.528991218,2.294311031,2.639725596,2.692638305,1.681460206,2.835461799,2.365744663,2.954682985,2.47115489,2.472777859,0.648572672,0.720131352,2.609895977,2.565245713,2.554548653,2.275888707,2.572294186,1.242477629,2.041571347,2.328561451,2.704145574,2.752692961,2.56671398,2.545588554,2.248492335,3.117076864,2.896252905,2.914532065,2.751541443,0.760921517,0.123198587,0.878033293,1.929247222,2.477355004,2.375320768,2.327844457,2.409550116,2.360415372,2.759644208,2.730532873,0.438196067,2.276830781,2.287396322,1.097398818,2.383380737,2.229478967,2.937338245,1.624299301,1.115933151,0.985586542,0.139951242,6.343892785,-0.542932,-0.606514,4.014612,-0.209806,-0.158243,0.36528,-0.383436,-0.051359,0.062041,0.439485,-0.544261,1.085306,-0.605844,0.231745,0.502186,-0.034736,-0.240468,0.085416,0.001046,-0.172916,0.763015,-0.090186,0.73611,0.146565,0.009422,-0.938999,0.404799,0.005585,0.86547,0.828350503,0.902264972,0.853042478,0.800301781,1,0.968314407,0.84432917,0.788732528,0.787558727,1,0.563560232,0.847496739,0.491473329,0.88468413,1,-0.784912,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ACH-000921,Lung Squamous Cell Carcinoma,0,1,0,0,0,0,0,3.011904018,3.015058018,2.964046991,1.980259846,2.294138227,1.849698794,0.696267807,2.600056012,2.32042341,0.360004531,1.35475541,2.686193134,0.130985311,2.446887324,2.680653716,2.432416212,2.418677873,2.478678133,1.073793212,0.023360015,2.956023489,2.736031934,1.677154606,3.10739305,2.144025672,1.907713875,2.855659972,2.701600857,2.761445632,2.797850965,2.720862064,2.765126035,2.15257563,1.009499182,2.85124722,2.679588312,1.798582641,1.449861128,2.947450532,2.710187063,2.327409912,2.967655745,2.872114849,1.479362795,2.833048617,2.722327952,2.717212075,2.508344516,2.502083308,3.00983024,2.329467526,2.602661181,2.902549925,2.386302417,2.162604495,2.395944256,2.150695512,1.608408674,1.410120872,2.437140043,2.892817879,2.584304796,2.575047881,2.356200903,2.9237632,2.9107413,2.794569483,2.74160651,2.036132289,2.469726694,1.541043705,2.787435969,2.322172563,2.314823418,2.462522734,2.320206387,2.444710386,2.79101588,2.752145655,1.672226825,2.386406486,2.854147334,2.775980534,2.852511672,2.417794668,2.605367008,2.151109772,3.434045565,2.354830491,2.50271694,4.869461828,0.004678,-0.296715,-1.43134,0.163531,-0.023616,-0.543483,-0.757629,-0.283225,0.101839,0.513154,0.179492,-0.37521,0.207711,0.530629,-0.192843,-0.085897,-0.456923,0.846246,-1.785667,0.381026,-0.437193,0.191771,-0.162026,0.662749,0.33823,0.419684,0.131949,-0.243941,-2.248265,1,0.952679611,0.950559806,0.699222992,1,0.995360841,0.923856612,0.908146196,0.815017172,0.963940557,0.600840706,0.845843259,0.533341808,1,0.862558001,-0.913713,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ACH-000926,Colorectal,0,0,1,0,0,0,0,2.618178432,2.793826212,2.871682531,1.990550758,1.991761503,1.776634375,3.117944079,0.197618571,0.839803914,1.90989315,0.419060763,2.648604343,1.343031795,2.275475143,2.705445502,2.380318909,2.347085903,2.723148273,2.977640996,0.003949593,2.37543955,0.763791642,2.078096931,2.884377858,2.4051197,2.287454164,2.724432945,2.592041894,2.552874997,2.790068681,2.467852922,2.061012287,1.035530809,2.2206386,1.416541783,2.61468601,1.248842715,0.147134516,0.390308889,2.344023452,2.397085128,2.718108903,2.851104804,1.815812364,2.651175936,2.559295257,2.846024766,2.417429916,2.171816458,0.260200648,0.056151612,2.409979443,2.694137033,2.493499895,1.967395742,2.339670805,0.184750751,2.218538737,1.669744686,2.590684712,2.803435793,2.647856947,2.323568205,1.789543879,2.718625455,2.65823264,2.436840976,1.974236361,1.641773186,0.251021803,0.095665224,0.293252252,2.193564786,2.119213879,2.123917484,2.570404117,2.179939027,2.604080662,2.446871631,1.320236666,2.060473712,1.07574371,2.390683483,2.720988953,2.261314376,2.571403644,2.420143613,2.039053576,0.28912691,0.295467597,4.886213577,0.126476,-0.167906,3.527445,0.47616,1.21538,0.980993,-0.451751,0.010723,-0.051925,1.887024,-0.480183,-0.218362,0.053818,0.158235,-0.132559,-0.222449,-0.025597,-0.130893,0.49987,-0.151689,0.434333,0.157072,-0.381702,-0.073122,0.173551,-0.23811,-0.362038,-0.334897,4.85942,0.870233521,0.908981523,0.60237908,0.662269106,0.955936226,1,0.805031392,1,0.847839226,1,0.708612839,0.897679538,0.711799386,0.82784724,0.760313985,0.002039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000927,Breast,0,0,0,0,0,0,1,3.144562162,2.931169486,2.27171146,2.110328946,1.801271353,1.955721217,3.186228829,1.293387597,2.459029679,2.288833576,2.884469988,2.18394418,0.688974634,1.35041044,2.781473388,2.446449348,2.323855404,3.520010568,2.871531835,1.149606148,0.376453573,0.219033259,1.767910288,2.344896598,2.586783177,1.813717686,2.729915181,2.678668505,2.611173331,2.459621932,2.490493266,2.077096417,1.76432081,0.608260243,0.348754761,2.532931267,0.630603671,0.030552161,2.584980929,2.485874537,2.324599379,2.553259767,2.751214967,2.103424098,2.790797921,2.554232116,2.833046944,2.569733121,2.057259823,0.385426514,0.051660144,2.517105041,2.542075699,2.502955282,2.073874433,2.401948635,0.227694365,2.188973689,2.692912231,2.659712782,2.864487586,2.535767839,2.949831103,1.895196617,2.693105847,2.885965359,1.785928852,2.701757197,0.704753969,0.23834785,0.937758081,0.861089611,2.133454105,2.273933221,1.6615078,1.260109742,1.118126705,2.681983649,2.536842526,0.153990453,2.186062331,0.921884211,2.424767495,1.567312871,2.328209532,2.6176057,2.231635641,2.517660214,0.076461921,0.162354141,2.191322603,0.440924,0.583644,4.273629,-0.240249,3.465626,0.552459,-0.862037,1.0678,-0.737258,-0.38168,-0.616,0.055229,-0.104351,0.372745,-0.178046,-0.071744,0.277645,-0.768301,1.515978,0.272089,0.121066,-0.279211,0.244496,-0.41534,-0.266302,0.724609,-0.762044,0.216268,1.805115,0.755676334,0.826492918,0.594076733,0.954473686,1,0.966922812,0.812387709,0.901441976,0.854722335,1,0.750928673,1,0.795154023,0.694418138,1,-0.734089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACH-000936,Ovary,0,0,0,0,0,1,0,2.9523606,2.831728697,3.050021912,2.086589424,2.333450815,1.779814174,2.483779858,2.715196521,2.297324665,1.09625866,2.335475227,1.775887798,0.458421786,2.663230826,2.917442618,2.30271833,2.366935412,2.645635303,2.404899702,1.243299485,2.766601916,2.629881015,3.511085362,2.928847629,2.387047126,1.670292336,2.733764266,2.450173592,2.80260552,2.92315291,2.605413342,2.699392303,1.556983274,1.741753363,2.991164711,2.807888624,1.353900389,1.480213577,2.696723277,2.445461136,2.503857776,2.725429882,2.810982557,2.200530089,2.760214878,2.642901272,2.730674626,2.62210798,2.414451581,0.973064926,0.882978801,2.47543053,2.6474747,2.342433543,2.089499917,2.296118593,1.873228684,1.787027731,2.360996112,2.356137783,2.837795843,2.58658386,2.429664061,1.959939419,3.013983126,2.822124547,2.692722844,2.581352202,2.001922376,2.386739698,0.986894902,1.667556093,2.265932243,2.119960139,1.185602534,2.141131628,1.153214962,2.784997435,2.754673294,1.641406438,2.523315877,2.20374194,2.636634547,2.491493385,2.53580652,2.597920169,0.122961415,3.479797916,1.785056565,0.183190112,5.09638837,0.563489,-0.870861,2.071692,0.616956,0.234425,-0.046724,2.074806,-0.635371,-0.263276,1.272149,-0.609041,-0.044017,0.186639,-0.129861,-0.149273,-0.635097,-0.749627,-0.294365,-3.117371,-0.075654,0.105141,0.260732,-0.306736,0.067681,0.46423,-0.14309,0.419648,-0.110574,-1.160781,0.806384643,0.792441198,0.736203876,0.706406266,0.884405314,0.922315991,1,0.703516249,0.805169898,0.905229311,0.810497471,,0.71255347,0.903953853,0.749055754,-0.42138,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
ACH-000943,Colorectal,0,0,1,0,0,0,0,2.844606477,2.788527585,0.383174475,2.22825914,2.076547411,2.476662808,0.236254476,0.104371516,0.17248321,0.515845967,0.304044449,2.853942957,0.036697538,1.288172179,2.821198875,2.371128159,2.246339569,2.38501248,1.596707065,0,0.033288298,2.646630635,1.581270918,2.80839943,1.468970913,0.894475745,2.660668169,2.279353654,2.565812584,2.359313189,2.578874917,2.405960248,0.943459263,0.473659234,2.602467837,2.322455811,1.474430046,0.639638189,2.940947819,2.435424516,2.140382528,2.622625986,2.61705784,1.519825891,2.556559233,2.490256651,2.447159212,2.797848068,2.216658111,0.133531438,0,2.34365164,2.774986144,2.200103069,2.11487111,2.178832873,0.795878845,1.918482944,1.504088147,2.413388777,2.800389996,2.496259034,2.498101298,1.818979883,3.158317423,2.650876823,0.697875351,2.4841849,1.392550876,0,0.508888104,1.35292467,2.093194534,1.953685478,1.50681323,2.207126126,2.960384299,2.32219856,2.370652889,1.69759277,2.329175112,2.430618555,2.351540888,1.886175202,2.59526571,2.793132383,0.033330323,2.366682245,2.848079095,0.03493572,4.739275663,1.597877,0.972938,-1.059931,-0.519484,0.28652,-0.673759,1.148792,0.559055,-0.387462,0.278403,-1.466901,0.145738,0.906887,-3.970277,0.5882,-0.415157,-1.055311,0.658676,-1.295847,-1.3975,-0.102607,-0.594828,-0.056014,0.06737,-1.915348,0.651379,-0.79344,0.760458,1.522571,0.959249965,1,0.917278456,0.883512437,1,0.915576526,,1,,0.96738774,0.713262697,0.929279547,0.539955216,0.88712554,,0.857356,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
